Source,Target,Type,RawWeight,Weight
43,52,Undirected,1,0.448018873015355
29,52,Undirected,9,0
41,52,Undirected,1,0
41,43,Undirected,2,0.682102079048723
42,50,Undirected,8,0
7,51,Undirected,44,0
26,42,Undirected,2,0
42,51,Undirected,6,0
12,50,Undirected,10,0
23,50,Undirected,15,0
32,50,Undirected,9,0
6,53,Undirected,16,0
21,53,Undirected,10,0
16,53,Undirected,13,0
12,53,Undirected,1,0
12,23,Undirected,2,0
12,32,Undirected,1,0
12,27,Undirected,2,0
15,53,Undirected,13,0
23,53,Undirected,5,0
32,53,Undirected,2,0
18,53,Undirected,3,0
27,53,Undirected,3,0
1,54,Undirected,70,0
1,55,Undirected,15,0
1,56,Undirected,34,0
1,57,Undirected,53,0
4,54,Undirected,129,0
50,54,Undirected,107,0.0939862691137476
2,54,Undirected,54,0
54,55,Undirected,26,0.155422044888237
8,54,Undirected,119,0
9,54,Undirected,114,0
21,54,Undirected,64,0
31,54,Undirected,30,0
36,54,Undirected,38,0
6,54,Undirected,91,0
7,54,Undirected,102,0
17,54,Undirected,123,0
54,56,Undirected,66,0.165281593917448
51,54,Undirected,56,0.113820514098719
13,54,Undirected,105,0
14,54,Undirected,107,0
16,54,Undirected,82,0
15,54,Undirected,84,0
52,54,Undirected,10,0
11,54,Undirected,18,0
24,54,Undirected,61,0
53,54,Undirected,17,0
54,57,Undirected,104,0.159462022689977
29,54,Undirected,118,0
20,54,Undirected,60,0
42,54,Undirected,8,0
4,55,Undirected,24,0
4,56,Undirected,66,0
4,57,Undirected,103,0
50,55,Undirected,14,0
31,50,Undirected,30,0
50,56,Undirected,49,0
50,57,Undirected,88,0.113240294263714
2,55,Undirected,4,0
2,56,Undirected,35,0
2,57,Undirected,45,0
8,55,Undirected,26,0
9,55,Undirected,25,0
21,55,Undirected,13,0
31,55,Undirected,4,0
36,55,Undirected,6,0
6,55,Undirected,20,0
7,55,Undirected,23,0
17,55,Undirected,24,0
55,56,Undirected,13,0.161856154893647
51,55,Undirected,10,0
13,55,Undirected,20,0
14,55,Undirected,20,0
16,55,Undirected,19,0
15,55,Undirected,17,0
52,55,Undirected,2,0
11,55,Undirected,2,0
24,55,Undirected,14,0
53,55,Undirected,5,0.230534928801449
55,57,Undirected,20,0.145633823266408
29,55,Undirected,26,0
20,55,Undirected,12,0
42,55,Undirected,3,0
8,56,Undirected,58,0
8,57,Undirected,100,0
9,56,Undirected,56,0
9,57,Undirected,93,0
21,56,Undirected,30,0
21,57,Undirected,55,0
31,56,Undirected,16,0
31,51,Undirected,20,0
31,52,Undirected,3,0
31,53,Undirected,6,0
31,57,Undirected,26,0
36,56,Undirected,17,0
36,52,Undirected,3,0
36,53,Undirected,6,0
36,57,Undirected,34,0.126205271428082
6,56,Undirected,47,0
6,57,Undirected,71,0
7,56,Undirected,54,0
7,57,Undirected,82,0
17,56,Undirected,61,0
17,57,Undirected,94,0
51,56,Undirected,25,0
13,56,Undirected,56,0
14,56,Undirected,55,0
16,56,Undirected,31,0
15,56,Undirected,41,0
52,56,Undirected,6,0
11,56,Undirected,9,0
24,56,Undirected,34,0
53,56,Undirected,8,0
56,57,Undirected,52,0.165896132695387
29,56,Undirected,58,0
20,56,Undirected,37,0
42,56,Undirected,3,0
11,51,Undirected,8,0
51,53,Undirected,12,0.235929960688155
51,57,Undirected,50,0.168757622113546
13,57,Undirected,81,0
14,57,Undirected,82,0
16,57,Undirected,67,0
15,57,Undirected,64,0
24,52,Undirected,5,0
52,53,Undirected,3,0.360868697296455
52,57,Undirected,9,0
42,52,Undirected,2,0
11,53,Undirected,3,0
11,57,Undirected,15,0
24,53,Undirected,8,0
24,57,Undirected,42,0
53,57,Undirected,14,0
42,53,Undirected,4,0.286235078999551
29,57,Undirected,95,0
20,57,Undirected,48,0
42,57,Undirected,7,0
50,58,Undirected,62,0.133200592865741
54,58,Undirected,66,0.134023900187006
4,58,Undirected,68,0
3,58,Undirected,29,0
6,58,Undirected,51,0
7,58,Undirected,56,0
8,58,Undirected,58,0
9,58,Undirected,55,0
21,58,Undirected,36,0
14,58,Undirected,58,0
16,58,Undirected,44,0
17,58,Undirected,64,0
13,58,Undirected,51,0
10,58,Undirected,26,0
33,58,Undirected,30,0.146988877351374
40,58,Undirected,2,0
12,58,Undirected,6,0
29,58,Undirected,64,0
57,58,Undirected,54,0.151028855153114
20,58,Undirected,36,0
3,54,Undirected,70,0
10,54,Undirected,46,0
33,54,Undirected,40,0
40,54,Undirected,7,0
12,54,Undirected,9,0
3,57,Undirected,57,0
21,40,Undirected,6,0
10,40,Undirected,2,0
10,57,Undirected,41,0
33,57,Undirected,34,0
40,57,Undirected,5,0
12,57,Undirected,6,0
2,58,Undirected,34,0
5,58,Undirected,2,0
36,58,Undirected,23,0.128505471657361
25,58,Undirected,13,0
15,58,Undirected,44,0
47,58,Undirected,17,0
51,58,Undirected,32,0.146988877351374
5,36,Undirected,4,0
5,33,Undirected,1,0
5,51,Undirected,3,0
5,57,Undirected,4,0
25,57,Undirected,16,0
47,57,Undirected,32,0.0998763327057329
6,44,Undirected,5,0
11,23,Undirected,1,0
11,27,Undirected,1,0
11,46,Undirected,1,0
23,44,Undirected,2,0
19,46,Undirected,1,0
27,44,Undirected,2,0
44,46,Undirected,1,0.661898692960436
20,44,Undirected,6,0
24,58,Undirected,20,0
56,58,Undirected,33,0.140458010192416
3,56,Undirected,32,0
12,36,Undirected,3,0
12,56,Undirected,5,0
33,56,Undirected,12,0
12,51,Undirected,4,0
40,47,Undirected,2,0
39,40,Undirected,2,0
40,41,Undirected,1,0
48,50,Undirected,12,0
28,50,Undirected,27,0
47,54,Undirected,31,0
48,54,Undirected,12,0
28,54,Undirected,33,0.110542804337484
47,56,Undirected,15,0
28,47,Undirected,8,0
48,56,Undirected,6,0
28,56,Undirected,21,0.221712264862906
48,57,Undirected,9,0
28,48,Undirected,4,0
28,57,Undirected,30,0.173305249864266
38,55,Undirected,3,0.309716174849074
28,55,Undirected,8,0.19729399566277
38,54,Undirected,7,0
38,51,Undirected,4,0
28,51,Undirected,12,0
38,52,Undirected,2,0.485807433904755
28,52,Undirected,2,0
38,57,Undirected,6,0
31,58,Undirected,16,0
49,58,Undirected,11,0.210657957220751
30,58,Undirected,14,0
49,50,Undirected,17,0.1498367202242
49,54,Undirected,15,0
30,54,Undirected,42,0
31,49,Undirected,2,0
49,51,Undirected,7,0
33,49,Undirected,7,0
49,57,Undirected,15,0.173305249864266
30,57,Undirected,29,0
19,58,Undirected,34,0
39,58,Undirected,10,0
19,54,Undirected,56,0
39,54,Undirected,27,0
19,56,Undirected,27,0
39,56,Undirected,18,0.166347347782108
39,51,Undirected,14,0
19,57,Undirected,45,0
39,57,Undirected,22,0
58,59,Undirected,8,0.351108860007299
37,58,Undirected,15,0
11,58,Undirected,11,0
50,59,Undirected,9,0
37,50,Undirected,26,0
54,59,Undirected,10,0.171812461076406
37,54,Undirected,28,0
4,59,Undirected,9,0
3,59,Undirected,6,0
6,59,Undirected,8,0
7,59,Undirected,10,0
8,59,Undirected,10,0
14,59,Undirected,7,0
16,59,Undirected,8,0
10,59,Undirected,5,0
37,59,Undirected,4,0.363343316424311
17,59,Undirected,9,0
11,59,Undirected,2,0
56,59,Undirected,5,0
13,59,Undirected,8,0
29,59,Undirected,8,0
57,59,Undirected,8,0.179057578753358
10,56,Undirected,13,0
37,56,Undirected,13,0
37,57,Undirected,27,0.163263311570126
22,54,Undirected,6,0
25,54,Undirected,20,0
26,54,Undirected,14,0
32,54,Undirected,9,0
22,56,Undirected,4,0
22,57,Undirected,5,0
26,36,Undirected,3,0
25,56,Undirected,15,0
26,56,Undirected,7,0
32,56,Undirected,5,0
25,32,Undirected,3,0
32,47,Undirected,2,0
26,57,Undirected,9,0
26,32,Undirected,9,0.682102079048723
32,57,Undirected,8,0
55,58,Undirected,12,0
33,55,Undirected,8,0
37,55,Undirected,6,0
10,55,Undirected,8,0
19,55,Undirected,10,0
37,51,Undirected,13,0
33,37,Undirected,7,0
23,58,Undirected,8,0
53,58,Undirected,11,0
58,60,Undirected,2,0.271927613959674
18,58,Undirected,15,0
28,58,Undirected,20,0.169265272062526
45,58,Undirected,2,0.271927613959674
58,61,Undirected,1,0.448018873015355
4,60,Undirected,3,0
4,61,Undirected,1,0
50,60,Undirected,2,0
45,50,Undirected,2,0
50,61,Undirected,1,0
23,54,Undirected,20,0
54,60,Undirected,3,0
18,54,Undirected,27,0
45,54,Undirected,1,0
54,61,Undirected,1,0
3,55,Undirected,11,0
3,60,Undirected,3,0
3,61,Undirected,1,0
2,60,Undirected,1,0
2,61,Undirected,1,0
25,55,Undirected,7,0
23,55,Undirected,6,0
49,55,Undirected,2,0
30,55,Undirected,13,0
55,60,Undirected,2,0.697896346231955
18,55,Undirected,6,0
45,55,Undirected,1,0.396866350567974
55,61,Undirected,1,0.873987605287636
9,60,Undirected,3,0
9,61,Undirected,1,0
6,60,Undirected,2,0
6,45,Undirected,2,0
6,61,Undirected,1,0
7,60,Undirected,3,0
7,61,Undirected,1,0
14,60,Undirected,2,0
14,61,Undirected,1,0
17,60,Undirected,3,0
17,61,Undirected,1,0
13,60,Undirected,2,0
13,61,Undirected,1,0
25,60,Undirected,1,0
25,45,Undirected,1,0
25,61,Undirected,1,0.64259353776505
24,60,Undirected,3,0.327627764157776
24,61,Undirected,1,0.327627764157776
23,51,Undirected,11,0
51,60,Undirected,2,0.323080136407055
45,51,Undirected,1,0
51,61,Undirected,1,0.499171395462737
23,56,Undirected,10,0
49,56,Undirected,6,0
30,56,Undirected,21,0
56,60,Undirected,3,0.479276566745797
18,56,Undirected,21,0
45,56,Undirected,1,0
56,61,Undirected,1,0.479276566745797
37,53,Undirected,7,0.263958684288399
37,49,Undirected,4,0
37,60,Undirected,2,0.585192066040667
37,45,Undirected,1,0.284162070376686
37,61,Undirected,1,0.761283325096348
15,60,Undirected,2,0
15,45,Undirected,2,0
15,61,Undirected,1,0
16,60,Undirected,1,0
16,61,Undirected,1,0
23,57,Undirected,12,0
23,60,Undirected,2,0.610746170513055
23,45,Undirected,1,0.309716174849074
23,61,Undirected,1,0.786837429568736
49,53,Undirected,2,0
10,53,Undirected,6,0
53,60,Undirected,1,0.485807433904755
28,53,Undirected,6,0
45,53,Undirected,1,0.485807433904755
53,61,Undirected,1,0.962928688624417
19,49,Undirected,6,0
49,60,Undirected,2,0.850506509438114
18,49,Undirected,4,0
28,49,Undirected,5,0
45,49,Undirected,2,0.850506509438114
49,61,Undirected,1,1.02659776849379
10,60,Undirected,1,0
10,45,Undirected,2,0.316346753748087
10,61,Undirected,1,0.492438012803768
30,60,Undirected,2,0
30,61,Undirected,1,0.430290106054924
19,60,Undirected,2,0
19,45,Undirected,1,0
19,61,Undirected,1,0.301029995663981
57,60,Undirected,3,0.275967591761414
18,57,Undirected,22,0
45,57,Undirected,2,0
57,61,Undirected,1,0.275967591761414
29,60,Undirected,3,0
29,61,Undirected,1,0
18,60,Undirected,1,0
28,60,Undirected,2,0.549476513774132
20,60,Undirected,2,0
45,60,Undirected,1,1.3511088600073
60,61,Undirected,1,1.82823011472696
18,45,Undirected,1,0
18,61,Undirected,1,0.589348025811825
28,45,Undirected,1,0
28,61,Undirected,1,0.725567772829814
20,45,Undirected,2,0
20,61,Undirected,1,0
45,61,Undirected,1,1.82823011472696
58,62,Undirected,4,0
41,58,Undirected,6,0
50,62,Undirected,10,0.198141399798755
54,62,Undirected,7,0
41,54,Undirected,6,0
4,62,Undirected,10,0
3,62,Undirected,4,0
7,62,Undirected,8,0
8,62,Undirected,9,0
24,62,Undirected,7,0
17,62,Undirected,10,0
13,62,Undirected,10,0
14,62,Undirected,5,0
56,62,Undirected,4,0
41,56,Undirected,4,0
16,62,Undirected,7,0
12,62,Undirected,2,0
12,28,Undirected,1,0
30,62,Undirected,4,0
28,62,Undirected,2,0
18,62,Undirected,2,0
57,62,Undirected,6,0
20,62,Undirected,6,0
41,62,Undirected,1,0
28,41,Undirected,4,0
18,41,Undirected,4,0
41,57,Undirected,5,0
2,59,Undirected,5,0
21,59,Undirected,7,0
9,59,Undirected,7,0
36,59,Undirected,4,0.226170123398999
49,59,Undirected,2,0.327627764157776
51,59,Undirected,4,0
33,59,Undirected,2,0
15,59,Undirected,6,0
19,59,Undirected,5,0
39,59,Undirected,2,0
36,49,Undirected,4,0
34,54,Undirected,3,0
27,54,Undirected,15,0
34,50,Undirected,3,0
6,34,Undirected,2,0
7,34,Undirected,1,0
21,34,Undirected,2,0
48,51,Undirected,4,0
23,48,Undirected,1,0
34,48,Undirected,1,0.52720011906298
27,48,Undirected,1,0
34,56,Undirected,2,0
27,56,Undirected,8,0
34,51,Undirected,1,0
23,34,Undirected,1,0
34,47,Undirected,1,0
27,47,Undirected,1,0
34,57,Undirected,3,0
27,57,Undirected,6,0
27,34,Undirected,1,0.288318030147843
28,59,Undirected,5,0.424537777165832
33,53,Undirected,4,0
48,58,Undirected,4,0
35,58,Undirected,1,0
35,54,Undirected,1,0
55,59,Undirected,1,0
48,55,Undirected,2,0
47,55,Undirected,4,0
35,55,Undirected,1,0.396866350567974
7,35,Undirected,2,0
6,35,Undirected,2,0
25,59,Undirected,2,0
48,59,Undirected,1,0
47,59,Undirected,3,0
20,59,Undirected,4,0
35,59,Undirected,1,0.828230114726961
35,56,Undirected,1,0
25,48,Undirected,6,0.244653529093012
19,48,Undirected,7,0
20,48,Undirected,9,0
35,48,Undirected,2,0.953168851335261
35,47,Undirected,1,0
35,57,Undirected,1,0
28,35,Undirected,1,0
26,58,Undirected,5,0
32,58,Undirected,5,0
27,58,Undirected,3,0
26,55,Undirected,7,0.287721881142906
32,55,Undirected,3,0
27,55,Undirected,6,0.237165507700462
26,49,Undirected,3,0
32,49,Undirected,2,0
1,63,Undirected,2,0
54,63,Undirected,5,0
4,63,Undirected,4,0
3,63,Undirected,2,0
2,63,Undirected,4,0
8,63,Undirected,5,0
9,63,Undirected,3,0
21,63,Undirected,4,0.217215280746072
40,63,Undirected,1,0.52720011906298
10,63,Undirected,2,0
16,63,Undirected,4,0
15,63,Undirected,3,0
13,63,Undirected,3,0
17,63,Undirected,3,0
30,63,Undirected,3,0
57,63,Undirected,5,0.275967591761414
29,63,Undirected,5,0
20,63,Undirected,4,0
39,63,Undirected,1,0
58,64,Undirected,3,0.448018873015355
50,64,Undirected,2,0
54,64,Undirected,3,0
4,64,Undirected,3,0
3,64,Undirected,1,0
8,64,Undirected,3,0
9,64,Undirected,2,0
6,64,Undirected,2,0
36,64,Undirected,1,0
31,64,Undirected,1,0
14,64,Undirected,3,0
56,64,Undirected,2,0.303185307690116
51,64,Undirected,2,0.323080136407055
47,64,Undirected,1,0
53,64,Undirected,1,0.485807433904755
13,64,Undirected,3,0
19,64,Undirected,2,0
57,64,Undirected,2,0
20,64,Undirected,3,0.248446518110151
40,55,Undirected,2,0
22,37,Undirected,1,0
1,62,Undirected,6,0
1,65,Undirected,4,0
50,65,Undirected,3,0
4,65,Undirected,4,0
2,62,Undirected,6,0
2,65,Undirected,3,0
7,65,Undirected,4,0
8,65,Undirected,4,0
21,62,Undirected,4,0
21,65,Undirected,3,0
25,62,Undirected,3,0
25,65,Undirected,2,0.341563542101068
14,65,Undirected,2,0
24,65,Undirected,3,0
16,65,Undirected,4,0
17,65,Undirected,4,0
15,62,Undirected,7,0
15,65,Undirected,4,0
13,65,Undirected,3,0
33,62,Undirected,4,0
33,65,Undirected,2,0
29,62,Undirected,9,0
62,65,Undirected,2,1.00432137378264
42,62,Undirected,1,0
29,65,Undirected,4,0
30,65,Undirected,2,0
18,65,Undirected,1,0
20,65,Undirected,3,0
42,65,Undirected,1,0.424537777165832
2,64,Undirected,2,0
7,64,Undirected,2,0
17,64,Undirected,2,0
10,64,Undirected,1,0
37,64,Undirected,1,0.284162070376686
15,64,Undirected,2,0
49,64,Undirected,1,0.549476513774132
29,64,Undirected,1,0
18,64,Undirected,2,0.413256766756143
28,64,Undirected,2,0.549476513774132
58,66,Undirected,1,0.448018873015355
50,66,Undirected,1,0
54,66,Undirected,1,0
4,66,Undirected,1,0
2,66,Undirected,1,0
6,66,Undirected,1,0
7,66,Undirected,1,0
8,66,Undirected,1,0
21,66,Undirected,1,0.314125293754129
31,59,Undirected,2,0
59,66,Undirected,1,1.30535136944662
18,59,Undirected,1,0
31,66,Undirected,1,0.581075499845835
9,66,Undirected,1,0
10,66,Undirected,1,0.492438012803768
11,66,Undirected,1,0.737149645379629
15,66,Undirected,1,0
16,66,Undirected,1,0
14,66,Undirected,1,0
13,66,Undirected,1,0
17,66,Undirected,1,0
47,66,Undirected,1,0.624110132071036
29,66,Undirected,1,0
19,66,Undirected,1,0.301029995663981
57,66,Undirected,1,0.275967591761414
18,66,Undirected,1,0.589348025811825
44,58,Undirected,4,0
44,54,Undirected,7,0
44,56,Undirected,6,0.216035131971216
25,44,Undirected,1,0
28,44,Undirected,2,0
21,35,Undirected,1,0
31,48,Undirected,5,0
31,35,Undirected,1,0
26,48,Undirected,2,0
30,48,Undirected,5,0
26,35,Undirected,1,0.396866350567974
30,35,Undirected,1,0
28,33,Undirected,7,0
12,37,Undirected,3,0
44,50,Undirected,6,0
49,52,Undirected,1,0
44,49,Undirected,3,0.462326338055232
44,52,Undirected,1,0
39,52,Undirected,1,0
44,57,Undirected,7,0
39,44,Undirected,5,0.394726964557423
39,48,Undirected,2,0
28,39,Undirected,7,0
58,63,Undirected,3,0
50,63,Undirected,4,0
6,63,Undirected,2,0
7,63,Undirected,3,0
59,63,Undirected,1,0.606381365110605
14,63,Undirected,3,0
56,63,Undirected,2,0
51,63,Undirected,2,0
47,63,Undirected,3,0.40226138245468
33,63,Undirected,1,0
19,63,Undirected,3,0
28,63,Undirected,2,0.327627764157776
58,67,Undirected,2,0.448018873015355
50,67,Undirected,2,0
4,67,Undirected,2,0
2,67,Undirected,1,0
54,67,Undirected,2,0
6,67,Undirected,2,0
7,67,Undirected,2,0
9,67,Undirected,1,0
21,67,Undirected,1,0
8,67,Undirected,2,0
10,67,Undirected,1,0
33,67,Undirected,2,0.52720011906298
16,67,Undirected,1,0
17,67,Undirected,2,0
51,67,Undirected,2,0.499171395462737
13,67,Undirected,1,0
15,67,Undirected,1,0
29,67,Undirected,1,0
57,67,Undirected,2,0.275967591761414
18,48,Undirected,3,0
6,62,Undirected,5,0
9,62,Undirected,7,0
11,62,Undirected,2,0
19,62,Undirected,5,0
42,58,Undirected,3,0
41,55,Undirected,2,0
41,53,Undirected,1,0
41,51,Undirected,2,0
1,68,Undirected,15,0
1,69,Undirected,18,0
1,70,Undirected,22,0
1,71,Undirected,10,0
54,68,Undirected,27,0.111814531401121
54,69,Undirected,29,0.129060480655456
54,70,Undirected,35,0.136096908809872
54,71,Undirected,21,0.151609074988119
54,65,Undirected,3,0
4,68,Undirected,31,0
4,69,Undirected,30,0
4,70,Undirected,35,0
4,71,Undirected,20,0
2,68,Undirected,14,0
2,69,Undirected,16,0
2,70,Undirected,18,0
2,71,Undirected,15,0
3,68,Undirected,16,0
3,69,Undirected,15,0
3,70,Undirected,18,0
3,71,Undirected,7,0
3,65,Undirected,2,0
8,68,Undirected,23,0
8,69,Undirected,26,0
8,70,Undirected,28,0
8,71,Undirected,15,0
9,68,Undirected,22,0
9,69,Undirected,28,0
9,70,Undirected,29,0
9,71,Undirected,15,0
9,65,Undirected,3,0
21,68,Undirected,11,0
21,69,Undirected,15,0
21,70,Undirected,15,0
21,71,Undirected,11,0
7,68,Undirected,25,0
7,69,Undirected,21,0
7,70,Undirected,25,0
7,71,Undirected,15,0
68,69,Undirected,13,0.422783049599282
14,68,Undirected,25,0
47,68,Undirected,6,0
33,68,Undirected,10,0
17,68,Undirected,28,0
16,68,Undirected,16,0
15,68,Undirected,18,0
11,68,Undirected,3,0
56,68,Undirected,13,0
68,70,Undirected,17,0.464655000373815
37,68,Undirected,3,0
19,68,Undirected,11,0
29,68,Undirected,25,0
57,68,Undirected,17,0
28,68,Undirected,5,0
68,71,Undirected,7,0.316665034804402
20,68,Undirected,15,0
65,68,Undirected,1,0
39,68,Undirected,9,0.200030460984681
14,69,Undirected,23,0
47,69,Undirected,7,0
33,69,Undirected,8,0
17,69,Undirected,28,0
16,69,Undirected,13,0
15,69,Undirected,16,0
11,69,Undirected,6,0
56,69,Undirected,19,0.25288018937872
69,70,Undirected,20,0.521447790173889
37,69,Undirected,8,0
19,69,Undirected,14,0
29,69,Undirected,28,0
57,69,Undirected,22,0.113240294263714
28,69,Undirected,5,0
69,71,Undirected,14,0.60390674598275
20,69,Undirected,15,0
65,69,Undirected,3,0.675262654518418
39,69,Undirected,8,0
14,70,Undirected,29,0
14,71,Undirected,21,0
47,70,Undirected,8,0
47,71,Undirected,5,0
47,65,Undirected,2,0.323080136407055
33,70,Undirected,11,0
33,71,Undirected,8,0
17,70,Undirected,33,0
17,71,Undirected,21,0
16,70,Undirected,20,0
16,71,Undirected,8,0
15,70,Undirected,19,0
15,71,Undirected,13,0
11,70,Undirected,5,0
11,71,Undirected,2,0
11,65,Undirected,1,0
56,70,Undirected,17,0.129941891507261
56,71,Undirected,16,0.340973868579516
56,65,Undirected,2,0
37,70,Undirected,7,0
19,70,Undirected,13,0
29,70,Undirected,35,0
57,70,Undirected,23,0
28,70,Undirected,7,0
70,71,Undirected,14,0.529273127685845
20,70,Undirected,20,0
65,70,Undirected,2,0.424537777165832
39,70,Undirected,12,0.236547294810443
37,71,Undirected,4,0
37,65,Undirected,2,0.460253329432367
37,39,Undirected,5,0
19,71,Undirected,8,0
19,65,Undirected,2,0
29,71,Undirected,20,0
57,71,Undirected,12,0
57,65,Undirected,3,0
28,71,Undirected,7,0.228243132021864
28,65,Undirected,2,0.424537777165832
20,71,Undirected,16,0
65,71,Undirected,2,0.661898692960436
39,71,Undirected,7,0.239825004571679
39,65,Undirected,2,0.436119649715648
50,69,Undirected,28,0.140149452821069
50,68,Undirected,26,0.121753053935301
36,69,Undirected,7,0
22,69,Undirected,4,0.288318030147843
13,69,Undirected,18,0
25,69,Undirected,9,0
52,69,Undirected,2,0
62,69,Undirected,4,0.40226138245468
40,69,Undirected,4,0.323080136407055
36,68,Undirected,8,0
22,68,Undirected,3,0
13,68,Undirected,22,0
25,68,Undirected,3,0
52,68,Undirected,1,0
62,68,Undirected,4,0.416049666940313
40,68,Undirected,3,0
36,62,Undirected,1,0
36,40,Undirected,1,0
22,52,Undirected,1,0
22,62,Undirected,1,0
22,40,Undirected,1,0
40,56,Undirected,2,0
52,62,Undirected,1,0
40,52,Undirected,1,0
40,62,Undirected,2,0.52720011906298
50,70,Undirected,31,0.109719497016218
50,71,Undirected,19,0.134472319929378
31,70,Undirected,7,0
31,71,Undirected,6,0
6,70,Undirected,21,0
6,71,Undirected,15,0
25,70,Undirected,7,0
25,71,Undirected,7,0
24,70,Undirected,19,0
13,70,Undirected,28,0
48,70,Undirected,3,0
24,71,Undirected,10,0
33,48,Undirected,2,0
13,71,Undirected,15,0
48,71,Undirected,3,0.263958684288399
12,55,Undirected,2,0
12,26,Undirected,1,0
1,72,Undirected,12,0
4,72,Undirected,17,0
54,72,Undirected,18,0.171812461076406
50,72,Undirected,17,0.173317816073723
3,72,Undirected,11,0
7,72,Undirected,13,0
8,72,Undirected,16,0
9,72,Undirected,15,0
17,72,Undirected,17,0
56,72,Undirected,7,0
13,72,Undirected,10,0
16,72,Undirected,8,0
15,72,Undirected,6,0
49,72,Undirected,1,0
29,72,Undirected,17,0
57,72,Undirected,14,0.166823122336346
39,72,Undirected,4,0
58,71,Undirected,12,0.184777438240774
31,63,Undirected,1,0
63,71,Undirected,2,0.56498867995238
18,63,Undirected,1,0
30,71,Undirected,6,0
18,71,Undirected,6,0
58,69,Undirected,14,0
58,68,Undirected,16,0.160777161837007
22,58,Undirected,3,0
26,69,Undirected,4,0
24,69,Undirected,15,0
51,69,Undirected,13,0
23,69,Undirected,5,0
18,69,Undirected,6,0
32,69,Undirected,4,0.256133346776442
27,69,Undirected,3,0
26,68,Undirected,4,0
24,68,Undirected,14,0
51,68,Undirected,9,0
23,68,Undirected,4,0
18,68,Undirected,5,0
32,68,Undirected,3,0
27,68,Undirected,3,0
22,51,Undirected,2,0
22,71,Undirected,2,0
26,71,Undirected,1,0
32,51,Undirected,4,0
51,71,Undirected,8,0
23,71,Undirected,3,0
32,71,Undirected,2,0
32,39,Undirected,2,0
27,71,Undirected,1,0
27,39,Undirected,2,0
58,70,Undirected,16,0
10,68,Undirected,9,0
36,70,Undirected,11,0
51,70,Undirected,13,0
10,70,Undirected,8,0
36,48,Undirected,3,0
18,70,Undirected,6,0
11,48,Undirected,2,0
39,55,Undirected,3,0
49,69,Undirected,2,0
49,68,Undirected,4,0
26,70,Undirected,3,0
49,70,Undirected,2,0
32,70,Undirected,3,0
32,33,Undirected,3,0
31,69,Undirected,7,0
48,69,Undirected,3,0
30,69,Undirected,10,0
53,69,Undirected,5,0
53,68,Undirected,5,0
37,40,Undirected,1,0
53,70,Undirected,7,0.228243132021864
40,53,Undirected,1,0
40,70,Undirected,1,0
28,40,Undirected,1,0
6,69,Undirected,16,0
10,69,Undirected,7,0
38,50,Undirected,6,0
48,53,Undirected,1,0
38,53,Undirected,4,0.523595994794155
38,48,Undirected,1,0
26,38,Undirected,1,0
8,60,Undirected,2,0
21,60,Undirected,2,0
27,36,Undirected,1,0
36,60,Undirected,1,0
26,37,Undirected,1,0
26,60,Undirected,1,0.396866350567974
27,37,Undirected,2,0
27,60,Undirected,2,0.714286762420125
32,60,Undirected,1,0.682102079048723
1,59,Undirected,2,0
59,69,Undirected,1,0
12,69,Undirected,1,0
59,68,Undirected,2,0
24,59,Undirected,3,0
12,59,Undirected,2,0
30,59,Undirected,2,0
12,68,Undirected,2,0
30,68,Undirected,12,0
6,68,Undirected,9,0
43,54,Undirected,2,0
55,68,Undirected,4,0
55,70,Undirected,5,0
43,55,Undirected,2,0.396866350567974
55,71,Undirected,3,0
43,68,Undirected,1,0
41,68,Undirected,1,0
43,56,Undirected,1,0
43,70,Undirected,2,0
30,70,Undirected,10,0
41,70,Undirected,3,0
43,51,Undirected,1,0
10,71,Undirected,3,0
28,43,Undirected,1,0
43,71,Undirected,1,0
43,57,Undirected,1,0
39,43,Undirected,1,0
41,71,Undirected,3,0.293921907665842
2,72,Undirected,5,0
31,72,Undirected,3,0
31,34,Undirected,1,0
21,72,Undirected,8,0
14,72,Undirected,12,0
24,72,Undirected,8,0
10,72,Undirected,6,0
10,34,Undirected,1,0
30,72,Undirected,8,0
34,72,Undirected,1,0.448018873015355
28,72,Undirected,5,0
20,72,Undirected,7,0
30,34,Undirected,1,0
28,34,Undirected,2,0.424537777165832
6,65,Undirected,2,0
31,68,Undirected,5,0
40,71,Undirected,1,0
1,73,Undirected,4,0
50,73,Undirected,7,0
54,73,Undirected,8,0.171812461076406
4,73,Undirected,8,0
3,73,Undirected,4,0
8,73,Undirected,6,0
9,73,Undirected,7,0
6,73,Undirected,3,0
7,73,Undirected,7,0
17,73,Undirected,8,0
13,73,Undirected,5,0
51,73,Undirected,4,0
14,73,Undirected,6,0
23,73,Undirected,2,0
49,73,Undirected,1,0
26,73,Undirected,1,0
30,73,Undirected,3,0
57,73,Undirected,3,0
29,73,Undirected,5,0
27,73,Undirected,2,0.288318030147843
1,74,Undirected,1,0
1,60,Undirected,1,0
50,74,Undirected,1,0
54,74,Undirected,1,0
4,74,Undirected,1,0
3,74,Undirected,1,0
8,74,Undirected,1,0
9,74,Undirected,1,0
21,74,Undirected,1,0.314125293754129
7,74,Undirected,1,0
44,69,Undirected,2,0
69,74,Undirected,1,0.800201391126718
60,69,Undirected,1,0.323080136407055
23,70,Undirected,4,0
23,74,Undirected,1,0.786837429568736
