Source,Target,Type,RawWeight,Weight
39,54,Undirected,5,0
54,55,Undirected,1,0.406540180433955
33,54,Undirected,6,0
47,54,Undirected,4,0
44,55,Undirected,1,0
44,47,Undirected,4,0
22,55,Undirected,2,0
39,55,Undirected,1,0
33,55,Undirected,1,0
47,55,Undirected,1,0.292596828127118
33,47,Undirected,6,0
26,46,Undirected,2,0
26,52,Undirected,3,0
9,46,Undirected,2,0
9,52,Undirected,4,0
9,30,Undirected,3,0
46,52,Undirected,1,0
30,46,Undirected,1,0
28,46,Undirected,2,0
42,46,Undirected,3,0.303877838536807
29,46,Undirected,2,0
46,54,Undirected,1,0
30,52,Undirected,2,0
42,52,Undirected,3,0
21,52,Undirected,4,0
30,54,Undirected,2,0
1,56,Undirected,2,0
2,56,Undirected,2,0
2,38,Undirected,2,0
4,56,Undirected,2,0
3,56,Undirected,2,0
24,56,Undirected,2,0
6,56,Undirected,1,0
6,38,Undirected,1,0
10,56,Undirected,2,0
11,56,Undirected,1,0
7,56,Undirected,2,0
8,56,Undirected,2,0
29,56,Undirected,2,0
52,56,Undirected,1,0.503450193442012
38,56,Undirected,2,1.10551018476997
42,56,Undirected,1,0
28,56,Undirected,1,0
17,56,Undirected,2,0
39,56,Undirected,1,0
23,56,Undirected,1,0
11,38,Undirected,2,0.260412144755717
11,42,Undirected,3,0
11,39,Undirected,7,0
29,38,Undirected,2,0
38,52,Undirected,1,0
39,52,Undirected,4,0
38,42,Undirected,1,0
28,38,Undirected,1,0
23,38,Undirected,2,0
5,30,Undirected,2,0
11,26,Undirected,4,0
19,26,Undirected,2,0
11,35,Undirected,6,0
11,30,Undirected,2,0
11,44,Undirected,4,0
11,33,Undirected,5,0
19,35,Undirected,2,0
19,30,Undirected,1,0
30,44,Undirected,3,0
19,29,Undirected,3,0
19,44,Undirected,3,0.32735893438633
19,33,Undirected,3,0.24020875866743
18,25,Undirected,1,0
18,29,Undirected,2,0
18,42,Undirected,1,0
18,41,Undirected,1,0
18,44,Undirected,2,0.276206411938949
18,33,Undirected,1,0
29,41,Undirected,6,0
1,57,Undirected,2,0
1,58,Undirected,1,0
5,34,Undirected,1,0
5,57,Undirected,1,0
5,58,Undirected,1,0.45229767099463
2,57,Undirected,2,0
2,58,Undirected,1,0
4,57,Undirected,2,0
4,58,Undirected,1,0
3,57,Undirected,1,0
3,58,Undirected,1,0
11,34,Undirected,3,0
28,34,Undirected,5,0
27,34,Undirected,4,0
34,42,Undirected,1,0
34,49,Undirected,3,0
29,34,Undirected,5,0
15,34,Undirected,3,0.32735893438633
34,57,Undirected,2,0.753327666658611
34,44,Undirected,3,0
34,54,Undirected,3,0
32,34,Undirected,2,0
34,58,Undirected,1,0.753327666658611
24,57,Undirected,1,0
24,58,Undirected,1,0
7,57,Undirected,2,0
7,58,Undirected,1,0
11,49,Undirected,4,0
11,57,Undirected,1,0
11,41,Undirected,2,0
11,32,Undirected,2,0
11,58,Undirected,1,0.561442140419698
11,47,Undirected,4,0
10,57,Undirected,1,0
10,58,Undirected,1,0
8,57,Undirected,2,0
8,58,Undirected,1,0
26,57,Undirected,1,0
26,58,Undirected,1,0
28,57,Undirected,2,0
28,58,Undirected,1,0
17,57,Undirected,2,0
17,58,Undirected,1,0
16,57,Undirected,1,0
16,54,Undirected,6,0
16,58,Undirected,1,0.345842340080343
27,57,Undirected,2,0.385350881364017
27,39,Undirected,8,0
27,58,Undirected,1,0.385350881364017
42,49,Undirected,3,0
42,57,Undirected,1,0
42,58,Undirected,1,0.428816575145107
35,57,Undirected,2,0
32,35,Undirected,5,0
35,58,Undirected,1,0
15,49,Undirected,1,0
49,57,Undirected,2,0.5936268237911
39,49,Undirected,4,0
44,49,Undirected,2,0
49,54,Undirected,3,0
32,49,Undirected,2,0
49,58,Undirected,1,0.5936268237911
14,57,Undirected,1,0
14,58,Undirected,1,0
29,57,Undirected,2,0
29,58,Undirected,1,0
15,57,Undirected,1,0.503450193442012
15,54,Undirected,1,0
15,58,Undirected,1,0.804480189105993
15,47,Undirected,1,0
39,57,Undirected,1,0
44,57,Undirected,1,0
22,57,Undirected,2,0
41,57,Undirected,2,0.666177490939711
54,57,Undirected,1,0.406540180433955
32,57,Undirected,1,0.45229767099463
23,57,Undirected,1,0
33,57,Undirected,1,0
57,58,Undirected,1,1.40654018043396
47,57,Undirected,1,0.292596828127118
39,58,Undirected,1,0.32735893438633
44,58,Undirected,1,0.45229767099463
22,58,Undirected,1,0
41,54,Undirected,3,0
41,58,Undirected,1,0.666177490939711
41,47,Undirected,1,0
32,54,Undirected,4,0.355387657986574
54,58,Undirected,1,0.707570176097936
32,58,Undirected,1,0.753327666658611
32,47,Undirected,5,0.338354318687794
23,58,Undirected,1,0
33,58,Undirected,1,0.36514749527573
47,58,Undirected,1,0.5936268237911
1,59,Undirected,1,0
2,59,Undirected,1,0
4,59,Undirected,1,0
3,59,Undirected,1,0
5,45,Undirected,3,0
5,59,Undirected,1,0.45229767099463
25,49,Undirected,1,0
25,45,Undirected,2,0
25,59,Undirected,1,0.707570176097936
25,54,Undirected,1,0
7,59,Undirected,1,0
8,59,Undirected,1,0
9,45,Undirected,5,0
9,59,Undirected,1,0.428816575145107
28,45,Undirected,8,0
28,59,Undirected,1,0
29,45,Undirected,6,0
29,59,Undirected,1,0
45,49,Undirected,5,0.213415582079494
49,59,Undirected,1,0.5936268237911
39,45,Undirected,6,0
45,59,Undirected,1,0.628388930050311
45,54,Undirected,3,0
33,45,Undirected,5,0
16,59,Undirected,1,0.345842340080343
14,59,Undirected,1,0
17,59,Undirected,1,0
39,59,Undirected,1,0.32735893438633
23,59,Undirected,1,0
22,59,Undirected,1,0
54,59,Undirected,1,0.707570176097936
33,59,Undirected,1,0.36514749527573
1,60,Undirected,2,0
2,60,Undirected,2,0
4,60,Undirected,2,0
3,60,Undirected,2,0
5,52,Undirected,2,0
5,60,Undirected,1,0
10,60,Undirected,2,0
7,60,Undirected,2,0
8,60,Undirected,2,0
6,60,Undirected,2,0.477121254719662
26,60,Undirected,2,0.260412144755717
29,60,Undirected,2,0
27,60,Undirected,1,0
21,60,Undirected,2,0
35,52,Undirected,4,0
35,60,Undirected,2,0
16,52,Undirected,2,0
16,60,Undirected,1,0
17,60,Undirected,2,0
14,60,Undirected,2,0
50,60,Undirected,1,0.503450193442012
32,52,Undirected,1,0
47,52,Undirected,1,0
52,60,Undirected,1,0.503450193442012
22,60,Undirected,2,0
54,60,Undirected,1,0.406540180433955
23,60,Undirected,2,0
32,60,Undirected,1,0.45229767099463
47,60,Undirected,1,0.292596828127118
1,61,Undirected,4,0
2,61,Undirected,4,0
2,36,Undirected,5,0
2,40,Undirected,6,0
4,61,Undirected,4,0
3,61,Undirected,4,0
24,61,Undirected,4,0.216208482263664
7,61,Undirected,4,0
8,61,Undirected,4,0
26,61,Undirected,2,0
10,61,Undirected,3,0
17,61,Undirected,4,0
14,61,Undirected,3,0
42,61,Undirected,2,0
28,61,Undirected,4,0
36,61,Undirected,2,0.45229767099463
46,61,Undirected,1,0.503450193442012
37,61,Undirected,1,0
39,61,Undirected,2,0
23,61,Undirected,2,0
22,61,Undirected,2,0
40,61,Undirected,2,0.45229767099463
40,42,Undirected,2,0
28,40,Undirected,7,0
36,46,Undirected,2,0.45229767099463
37,46,Undirected,1,0
39,46,Undirected,1,0
40,46,Undirected,2,0.45229767099463
23,40,Undirected,3,0
1,62,Undirected,3,0
1,63,Undirected,1,0
1,64,Undirected,1,0
2,62,Undirected,3,0
2,63,Undirected,1,0
2,64,Undirected,1,0
4,62,Undirected,3,0
4,63,Undirected,1,0
4,64,Undirected,1,0
3,62,Undirected,3,0
3,63,Undirected,1,0
3,64,Undirected,1,0
24,62,Undirected,2,0
24,63,Undirected,1,0
24,64,Undirected,1,0
7,62,Undirected,3,0
7,63,Undirected,1,0
7,64,Undirected,1,0
8,62,Undirected,1,0
8,63,Undirected,1,0
8,64,Undirected,1,0
9,62,Undirected,1,0
9,40,Undirected,2,0
9,63,Undirected,1,0.428816575145107
9,64,Undirected,1,0.428816575145107
10,62,Undirected,2,0
10,63,Undirected,1,0
10,64,Undirected,1,0
6,36,Undirected,3,0
6,46,Undirected,1,0
6,62,Undirected,1,0
6,40,Undirected,2,0
6,63,Undirected,1,0.477121254719662
6,64,Undirected,1,0.477121254719662
27,36,Undirected,3,0
36,62,Undirected,1,0.276206411938949
36,63,Undirected,1,0.753327666658611
36,64,Undirected,1,0.753327666658611
36,47,Undirected,2,0
29,62,Undirected,2,0
29,40,Undirected,4,0
29,63,Undirected,1,0
29,64,Undirected,1,0
27,46,Undirected,1,0
27,62,Undirected,3,0.385350881364017
27,40,Undirected,4,0
27,63,Undirected,1,0.385350881364017
27,64,Undirected,1,0.385350881364017
42,62,Undirected,1,0
42,63,Undirected,1,0.428816575145107
42,64,Undirected,1,0.428816575145107
17,62,Undirected,3,0
17,63,Undirected,1,0
17,64,Undirected,1,0
16,62,Undirected,2,0
16,63,Undirected,1,0.345842340080343
16,64,Undirected,1,0.345842340080343
14,62,Undirected,3,0
14,63,Undirected,1,0
14,64,Undirected,1,0
46,62,Undirected,1,0.628388930050311
46,63,Undirected,1,1.10551018476997
44,46,Undirected,1,0
46,64,Undirected,1,1.10551018476997
33,46,Undirected,1,0
40,62,Undirected,1,0.276206411938949
62,63,Undirected,1,1.23044892137827
44,62,Undirected,1,0
23,62,Undirected,3,0
22,62,Undirected,3,0
62,64,Undirected,1,1.23044892137827
47,62,Undirected,3,0.5936268237911
33,62,Undirected,2,0
40,63,Undirected,1,0.753327666658611
40,44,Undirected,4,0
40,64,Undirected,1,0.753327666658611
40,47,Undirected,1,0
44,63,Undirected,1,0.45229767099463
23,63,Undirected,1,0
22,63,Undirected,1,0
63,64,Undirected,1,1.70757017609794
47,63,Undirected,1,0.5936268237911
33,63,Undirected,1,0.36514749527573
44,64,Undirected,1,0.45229767099463
23,64,Undirected,1,0
22,64,Undirected,1,0
47,64,Undirected,1,0.5936268237911
33,64,Undirected,1,0.36514749527573
5,40,Undirected,2,0
18,26,Undirected,1,0
18,28,Undirected,1,0
18,35,Undirected,1,0
18,36,Undirected,1,0.276206411938949
18,39,Undirected,1,0
18,40,Undirected,1,0.276206411938949
26,45,Undirected,4,0
42,45,Undirected,4,0
30,45,Undirected,3,0
32,45,Undirected,3,0
30,47,Undirected,2,0
5,43,Undirected,2,0.276206411938949
12,50,Undirected,2,0
9,43,Undirected,1,0
27,43,Undirected,2,0
29,43,Undirected,1,0
30,50,Undirected,1,0
30,39,Undirected,2,0
43,50,Undirected,2,0.628388930050311
22,43,Undirected,2,0
39,43,Undirected,1,0
43,47,Undirected,1,0
9,34,Undirected,2,0
15,37,Undirected,1,0
15,40,Undirected,1,0
1,65,Undirected,3,0
2,65,Undirected,3,0
4,65,Undirected,3,0
3,65,Undirected,3,0
24,65,Undirected,2,0
26,65,Undirected,2,0
8,65,Undirected,2,0
9,61,Undirected,1,0
9,65,Undirected,1,0
6,61,Undirected,1,0
6,65,Undirected,1,0
7,65,Undirected,3,0
61,65,Undirected,1,0.628388930050311
12,61,Undirected,1,0
35,61,Undirected,2,0
21,61,Undirected,3,0
27,61,Undirected,2,0
29,61,Undirected,1,0
32,61,Undirected,1,0
47,61,Undirected,1,0
12,65,Undirected,2,0.417535564735418
28,65,Undirected,3,0
35,65,Undirected,3,0
36,65,Undirected,2,0.57723640760293
42,65,Undirected,2,0
21,65,Undirected,2,0
27,65,Undirected,2,0
29,65,Undirected,2,0
17,65,Undirected,3,0
39,65,Undirected,2,0
32,65,Undirected,1,0.276206411938949
47,65,Undirected,2,0.417535564735418
12,36,Undirected,1,0
12,32,Undirected,1,0
32,36,Undirected,1,0
25,53,Undirected,1,0
25,43,Undirected,1,0
43,53,Undirected,1,0.45229767099463
43,44,Undirected,1,0
33,43,Undirected,1,0
1,66,Undirected,3,0
5,66,Undirected,2,0.276206411938949
3,66,Undirected,3,0
4,66,Undirected,3,0
26,66,Undirected,2,0
10,66,Undirected,1,0
25,35,Undirected,3,0
25,66,Undirected,1,0
7,66,Undirected,3,0
8,66,Undirected,2,0
16,66,Undirected,3,0.345842340080343
35,66,Undirected,1,0
21,66,Undirected,2,0
42,66,Undirected,1,0
14,66,Undirected,3,0
17,66,Undirected,3,0
29,66,Undirected,2,0
28,66,Undirected,2,0
22,66,Undirected,3,0
39,66,Undirected,2,0
19,24,Undirected,2,0
24,60,Undirected,1,0
25,34,Undirected,1,0
6,34,Undirected,3,0
31,34,Undirected,1,0
19,34,Undirected,1,0
20,34,Undirected,1,0.276206411938949
34,60,Undirected,1,0.45229767099463
19,25,Undirected,2,0.406540180433955
20,25,Undirected,1,0
25,60,Undirected,1,0.406540180433955
20,26,Undirected,1,0
9,60,Undirected,1,0
19,31,Undirected,1,0.32735893438633
20,31,Undirected,1,0.45229767099463
31,60,Undirected,1,0.628388930050311
15,60,Undirected,1,0.503450193442012
19,39,Undirected,2,0
19,60,Undirected,1,0.804480189105993
20,35,Undirected,1,0
20,39,Undirected,1,0
20,44,Undirected,1,0
20,33,Undirected,1,0
20,60,Undirected,1,0.929418925714293
39,60,Undirected,1,0
44,60,Undirected,1,0
33,60,Undirected,1,0
1,67,Undirected,3,0
1,68,Undirected,6,0
2,67,Undirected,2,0
2,68,Undirected,5,0
4,67,Undirected,3,0
3,67,Undirected,3,0
10,67,Undirected,2,0
11,67,Undirected,2,0.385350881364017
8,67,Undirected,3,0
12,67,Undirected,1,0
7,67,Undirected,3,0
67,68,Undirected,2,0.753327666658611
28,67,Undirected,3,0
35,67,Undirected,3,0
17,67,Undirected,2,0
21,67,Undirected,2,0
48,67,Undirected,1,0.753327666658611
31,67,Undirected,1,0.45229767099463
49,67,Undirected,3,0.5936268237911
39,67,Undirected,1,0
4,68,Undirected,5,0
3,68,Undirected,6,0
10,68,Undirected,5,0
11,68,Undirected,3,0.260412144755717
11,48,Undirected,1,0
11,31,Undirected,1,0
8,68,Undirected,5,0
12,68,Undirected,1,0
7,68,Undirected,6,0
28,68,Undirected,6,0
35,68,Undirected,5,0
17,68,Undirected,6,0
21,68,Undirected,4,0
48,68,Undirected,1,0.45229767099463
31,68,Undirected,1,0
49,68,Undirected,3,0.292596828127118
39,68,Undirected,2,0
39,48,Undirected,1,0
24,51,Undirected,2,0
37,65,Undirected,1,0.276206411938949
49,65,Undirected,1,0
45,65,Undirected,1,0
51,65,Undirected,1,0.628388930050311
22,65,Undirected,2,0
23,65,Undirected,2,0
28,51,Undirected,3,0
37,49,Undirected,3,0
37,45,Undirected,1,0
36,49,Undirected,2,0
36,45,Undirected,1,0
36,51,Undirected,2,0.45229767099463
49,51,Undirected,3,0.4686880871828
45,51,Undirected,1,0
42,51,Undirected,2,0
45,52,Undirected,3,0
41,52,Undirected,1,0
33,52,Undirected,2,0
41,45,Undirected,1,0
11,61,Undirected,1,0
50,61,Undirected,1,0
45,61,Undirected,1,0
49,61,Undirected,1,0
11,45,Undirected,3,0
45,50,Undirected,2,0
49,50,Undirected,1,0
12,52,Undirected,2,0
12,45,Undirected,4,0
27,45,Undirected,3,0
15,52,Undirected,1,0
15,45,Undirected,1,0
44,52,Undirected,2,0
44,45,Undirected,4,0
1,69,Undirected,1,0
2,69,Undirected,1,0
4,69,Undirected,1,0
3,69,Undirected,1,0
24,69,Undirected,1,0
26,69,Undirected,1,0
8,69,Undirected,1,0
11,40,Undirected,2,0
11,69,Undirected,1,0.561442140419698
10,69,Undirected,1,0
27,69,Undirected,1,0.385350881364017
28,69,Undirected,1,0
29,69,Undirected,1,0
16,53,Undirected,1,0
40,53,Undirected,1,0
53,69,Undirected,1,0.929418925714293
17,69,Undirected,1,0
16,69,Undirected,1,0.345842340080343
21,69,Undirected,1,0
14,69,Undirected,1,0
22,69,Undirected,1,0
39,69,Undirected,1,0.32735893438633
40,69,Undirected,1,0.753327666658611
6,45,Undirected,4,0
49,52,Undirected,1,0
24,66,Undirected,1,0
34,66,Undirected,1,0.276206411938949
11,66,Undirected,1,0
27,38,Undirected,1,0
27,66,Undirected,1,0
38,66,Undirected,1,0.628388930050311
23,66,Undirected,2,0
41,66,Undirected,2,0.49008623188403
33,66,Undirected,1,0
24,68,Undirected,3,0
5,68,Undirected,2,0
11,37,Undirected,2,0
6,68,Undirected,3,0
37,68,Undirected,2,0.276206411938949
14,68,Undirected,4,0
27,68,Undirected,3,0
40,68,Undirected,3,0.45229767099463
22,68,Undirected,5,0
44,68,Undirected,2,0
6,37,Undirected,2,0
27,37,Undirected,2,0
61,68,Undirected,1,0.32735893438633
52,68,Undirected,1,0
33,68,Undirected,3,0
52,61,Undirected,1,0
33,61,Undirected,1,0
40,52,Undirected,1,0
29,67,Undirected,1,0
37,67,Undirected,2,0.57723640760293
14,67,Undirected,2,0
51,67,Undirected,2,0.929418925714293
22,67,Undirected,2,0
40,67,Undirected,1,0.276206411938949
23,67,Undirected,2,0
29,68,Undirected,3,0
51,68,Undirected,1,0.32735893438633
23,68,Undirected,3,0
29,51,Undirected,1,0
40,49,Undirected,1,0
40,51,Undirected,1,0
9,68,Undirected,1,0
25,68,Undirected,1,0
16,68,Undirected,2,0
45,68,Undirected,2,0
19,68,Undirected,1,0.32735893438633
32,68,Undirected,2,0.276206411938949
47,68,Undirected,1,0
11,25,Undirected,1,0
25,47,Undirected,1,0
19,28,Undirected,1,0
19,45,Undirected,1,0
19,27,Undirected,1,0
19,32,Undirected,1,0
19,47,Undirected,1,0
1,70,Undirected,1,0
1,71,Undirected,1,0
4,70,Undirected,1,0
4,71,Undirected,1,0
3,70,Undirected,1,0
3,71,Undirected,1,0
2,70,Undirected,1,0
2,71,Undirected,1,0
24,70,Undirected,1,0
24,71,Undirected,1,0
12,70,Undirected,1,0.5936268237911
12,71,Undirected,1,0.5936268237911
6,70,Undirected,1,0.477121254719662
6,71,Undirected,1,0.477121254719662
7,70,Undirected,1,0
7,71,Undirected,1,0
8,70,Undirected,1,0
8,71,Undirected,1,0
29,70,Undirected,1,0
42,70,Undirected,1,0.428816575145107
45,70,Undirected,1,0.628388930050311
50,70,Undirected,1,0.804480189105993
70,71,Undirected,1,1.70757017609794
23,70,Undirected,1,0
44,70,Undirected,1,0.45229767099463
39,70,Undirected,1,0.32735893438633
22,70,Undirected,1,0
29,71,Undirected,1,0
42,71,Undirected,1,0.428816575145107
45,71,Undirected,1,0.628388930050311
50,71,Undirected,1,0.804480189105993
23,71,Undirected,1,0
44,71,Undirected,1,0.45229767099463
39,71,Undirected,1,0.32735893438633
22,71,Undirected,1,0
1,72,Undirected,3,0
4,72,Undirected,3,0
3,72,Undirected,2,0
24,67,Undirected,1,0
13,24,Undirected,1,0
24,72,Undirected,1,0
6,67,Undirected,1,0
13,67,Undirected,1,0.929418925714293
42,67,Undirected,1,0
30,67,Undirected,1,0
27,67,Undirected,1,0
36,67,Undirected,1,0.276206411938949
53,67,Undirected,1,0.45229767099463
67,72,Undirected,1,0.753327666658611
8,72,Undirected,3,0
7,72,Undirected,3,0
6,30,Undirected,2,0
6,72,Undirected,3,0.477121254719662
6,51,Undirected,1,0
13,28,Undirected,1,0
13,42,Undirected,1,0
13,30,Undirected,1,0.406540180433955
13,37,Undirected,1,0.45229767099463
13,49,Undirected,1,0.292596828127118
13,35,Undirected,1,0
13,27,Undirected,1,0
13,36,Undirected,1,0.45229767099463
13,53,Undirected,1,0.628388930050311
13,72,Undirected,1,0.929418925714293
13,51,Undirected,1,0.804480189105993
11,36,Undirected,1,0
11,72,Undirected,1,0
11,51,Undirected,1,0
28,72,Undirected,3,0
14,72,Undirected,1,0
42,72,Undirected,1,0
30,37,Undirected,1,0
30,49,Undirected,2,0
30,36,Undirected,1,0
30,53,Undirected,1,0
30,72,Undirected,2,0.531478917042255
30,51,Undirected,1,0
37,72,Undirected,1,0.276206411938949
49,53,Undirected,2,0
49,72,Undirected,3,0.5936268237911
35,72,Undirected,3,0
27,72,Undirected,2,0
27,51,Undirected,1,0
36,53,Undirected,1,0
36,72,Undirected,1,0.276206411938949
53,72,Undirected,2,0.753327666658611
51,53,Undirected,1,0.32735893438633
23,72,Undirected,2,0
51,72,Undirected,1,0.628388930050311
22,72,Undirected,3,0
2,72,Undirected,2,0
34,68,Undirected,1,0
30,34,Undirected,1,0
34,45,Undirected,1,0
34,72,Undirected,2,0.57723640760293
30,68,Undirected,1,0
68,72,Undirected,1,0.45229767099463
54,68,Undirected,1,0
10,72,Undirected,1,0
29,72,Undirected,2,0
17,72,Undirected,2,0
16,72,Undirected,1,0
45,72,Undirected,1,0
54,72,Undirected,1,0
32,72,Undirected,1,0.276206411938949
33,72,Undirected,1,0
12,56,Undirected,1,0.292596828127118
12,38,Undirected,1,0
26,56,Undirected,1,0
9,56,Undirected,1,0
49,56,Undirected,1,0.292596828127118
21,56,Undirected,1,0
35,56,Undirected,1,0
9,38,Undirected,1,0
38,49,Undirected,1,0
12,34,Undirected,1,0
34,65,Undirected,1,0.276206411938949
34,62,Undirected,1,0.276206411938949
12,62,Undirected,2,0.417535564735418
11,65,Undirected,1,0
11,62,Undirected,2,0.385350881364017
14,65,Undirected,1,0
62,65,Undirected,1,0.753327666658611
54,65,Undirected,1,0
33,65,Undirected,1,0
28,62,Undirected,2,0
21,62,Undirected,2,0
35,62,Undirected,1,0
39,62,Undirected,1,0
54,62,Undirected,1,0
26,62,Undirected,1,0
45,62,Undirected,1,0
9,66,Undirected,1,0
54,66,Undirected,1,0
32,66,Undirected,1,0.276206411938949
34,53,Undirected,1,0
34,55,Undirected,1,0.45229767099463
4,55,Undirected,1,0
6,55,Undirected,1,0
6,57,Undirected,1,0
7,55,Undirected,1,0
27,55,Undirected,1,0
49,55,Undirected,1,0.292596828127118
41,53,Undirected,1,0
53,57,Undirected,1,0.628388930050311
17,55,Undirected,1,0
21,72,Undirected,1,0
21,57,Undirected,1,0
41,55,Undirected,1,0.36514749527573
55,72,Undirected,1,0.929418925714293
55,57,Undirected,1,1.10551018476997
41,72,Undirected,1,0
57,72,Undirected,1,0.929418925714293
