Source,Target,Type,RawWeight,Weight
44,55,Undirected,5,0
7,55,Undirected,5,0
25,55,Undirected,2,0
6,37,Undirected,4,0
6,32,Undirected,5,0
6,55,Undirected,1,0
6,38,Undirected,3,0
32,37,Undirected,8,0
37,55,Undirected,2,0
19,37,Undirected,7,0
32,55,Undirected,5,0
18,32,Undirected,6,0
21,32,Undirected,14,0
30,55,Undirected,4,0.243038048686294
18,30,Undirected,2,0
13,55,Undirected,4,0
14,55,Undirected,5,0
11,55,Undirected,3,0
38,55,Undirected,2,0
10,55,Undirected,5,0
18,55,Undirected,3,0.322219294733919
19,55,Undirected,4,0.216709109963945
21,55,Undirected,5,0
17,55,Undirected,6,0
18,38,Undirected,2,0
19,38,Undirected,5,0
1,56,Undirected,1,0
3,56,Undirected,1,0
4,56,Undirected,1,0
5,36,Undirected,2,0
36,43,Undirected,2,0
32,36,Undirected,5,0
36,56,Undirected,1,0.477121254719662
5,41,Undirected,4,0
5,51,Undirected,1,0
5,56,Undirected,1,0.344495689445071
7,56,Undirected,1,0
43,44,Undirected,1,0
41,44,Undirected,5,0
44,51,Undirected,2,0
44,56,Undirected,1,0
26,41,Undirected,7,0
26,56,Undirected,1,0
25,56,Undirected,1,0.419129307741976
40,43,Undirected,1,0
32,43,Undirected,3,0
14,43,Undirected,2,0
41,43,Undirected,2,0.322219294733919
21,43,Undirected,4,0
43,51,Undirected,1,0.447158031342219
43,56,Undirected,1,0.924279286061882
40,56,Undirected,1,0.544068044350276
32,41,Undirected,6,0
32,51,Undirected,2,0
32,56,Undirected,1,0
11,51,Undirected,1,0
11,56,Undirected,1,0.280826609575694
14,41,Undirected,4,0
14,56,Undirected,1,0
12,41,Undirected,5,0
41,51,Undirected,1,0
41,56,Undirected,1,0.720159303405957
12,56,Undirected,1,0
21,56,Undirected,1,0
17,51,Undirected,2,0
17,56,Undirected,1,0
51,56,Undirected,1,1.14612803567824
23,51,Undirected,2,0
23,56,Undirected,1,0.322219294733919
1,57,Undirected,4,0
1,58,Undirected,6,0
3,57,Undirected,4,0
3,58,Undirected,6,0
2,57,Undirected,4,0
2,58,Undirected,6,0
47,57,Undirected,2,0.544068044350276
38,47,Undirected,1,0
11,47,Undirected,2,0
47,58,Undirected,1,0
30,47,Undirected,2,0
39,47,Undirected,4,0.271066772286538
47,54,Undirected,1,0
7,57,Undirected,4,0
7,58,Undirected,5,0
26,57,Undirected,3,0
26,58,Undirected,4,0
9,57,Undirected,2,0
9,58,Undirected,5,0
37,57,Undirected,1,0
38,57,Undirected,3,0.294190571133676
11,57,Undirected,3,0
12,57,Undirected,4,0
57,58,Undirected,2,0.544068044350276
30,57,Undirected,2,0
29,57,Undirected,4,0.544068044350276
39,57,Undirected,3,0.322219294733919
54,57,Undirected,1,0
17,57,Undirected,3,0
21,57,Undirected,1,0
37,58,Undirected,2,0
38,58,Undirected,3,0
38,54,Undirected,3,0
11,58,Undirected,3,0
12,58,Undirected,6,0
30,58,Undirected,2,0
29,58,Undirected,2,0
39,58,Undirected,4,0.271066772286538
54,58,Undirected,2,0.367976785294594
17,58,Undirected,5,0
21,58,Undirected,3,0
29,54,Undirected,2,0
39,54,Undirected,1,0
1,59,Undirected,4,0
5,59,Undirected,4,0.344495689445071
2,59,Undirected,4,0
4,59,Undirected,3,0
27,44,Undirected,2,0
15,44,Undirected,1,0
44,59,Undirected,2,0
7,27,Undirected,2,0
7,59,Undirected,3,0
9,27,Undirected,2,0
9,59,Undirected,2,0
15,26,Undirected,1,0
26,59,Undirected,2,0
8,27,Undirected,1,0
8,59,Undirected,1,0
27,37,Undirected,2,0
15,37,Undirected,1,0
20,37,Undirected,3,0
37,59,Undirected,2,0
27,38,Undirected,1,0
27,40,Undirected,1,0
15,27,Undirected,1,0.845098040014257
27,41,Undirected,2,0.544068044350276
11,27,Undirected,1,0
21,27,Undirected,2,0
27,59,Undirected,1,0.544068044350276
15,38,Undirected,1,0
38,59,Undirected,2,0
15,32,Undirected,1,0
32,59,Undirected,3,0
15,40,Undirected,1,0
20,40,Undirected,1,0
40,59,Undirected,1,0
10,59,Undirected,4,0
15,41,Undirected,1,0.419129307741976
15,59,Undirected,1,0.720159303405957
20,41,Undirected,2,0
41,59,Undirected,2,0.419129307741976
11,59,Undirected,2,0
17,59,Undirected,3,0
20,59,Undirected,2,0
21,59,Undirected,2,0
23,59,Undirected,4,0.322219294733919
1,60,Undirected,2,0
4,60,Undirected,2,0
2,60,Undirected,2,0
3,60,Undirected,1,0
36,55,Undirected,3,0
19,36,Undirected,6,0
36,60,Undirected,1,0
26,60,Undirected,1,0
9,60,Undirected,1,0
44,60,Undirected,2,0
12,55,Undirected,5,0
12,60,Undirected,2,0
32,53,Undirected,2,0
32,60,Undirected,1,0
30,60,Undirected,1,0
41,53,Undirected,2,0.544068044350276
41,55,Undirected,2,0
18,41,Undirected,3,0
19,41,Undirected,2,0
41,60,Undirected,1,0.419129307741976
53,55,Undirected,2,0.669006780958576
10,53,Undirected,2,0
18,53,Undirected,1,0
19,53,Undirected,1,0
53,60,Undirected,1,0.845098040014257
55,60,Undirected,1,0.544068044350276
10,60,Undirected,2,0
18,60,Undirected,1,0.322219294733919
21,60,Undirected,1,0
19,60,Undirected,2,0.392800369019627
17,60,Undirected,2,0
1,61,Undirected,10,0
1,62,Undirected,1,0
2,61,Undirected,9,0
2,62,Undirected,1,0
5,61,Undirected,5,0
5,62,Undirected,1,0.344495689445071
3,61,Undirected,9,0
3,59,Undirected,2,0
3,62,Undirected,1,0
7,61,Undirected,8,0
7,31,Undirected,5,0
7,62,Undirected,1,0
9,61,Undirected,5,0
11,61,Undirected,3,0
12,61,Undirected,10,0
13,61,Undirected,4,0
32,61,Undirected,8,0
14,61,Undirected,4,0
10,61,Undirected,9,0
31,61,Undirected,3,0.322219294733919
22,61,Undirected,2,0
16,61,Undirected,2,0
23,61,Undirected,7,0
59,61,Undirected,2,0.322219294733919
61,62,Undirected,1,0.6232492903979
9,31,Undirected,5,0
9,62,Undirected,1,0
11,31,Undirected,4,0
11,62,Undirected,1,0.280826609575694
12,59,Undirected,2,0
12,62,Undirected,1,0
13,59,Undirected,2,0
13,62,Undirected,1,0.344495689445071
16,32,Undirected,5,0
32,62,Undirected,1,0
14,59,Undirected,2,0
14,62,Undirected,1,0
10,62,Undirected,1,0
16,31,Undirected,2,0
31,59,Undirected,1,0
31,62,Undirected,1,0.845098040014257
22,59,Undirected,2,0.367976785294594
22,62,Undirected,1,0.669006780958576
16,59,Undirected,2,0.419129307741976
16,62,Undirected,1,0.720159303405957
23,62,Undirected,1,0.322219294733919
59,62,Undirected,1,1.02118929906994
4,47,Undirected,2,0
4,57,Undirected,3,0
25,47,Undirected,1,0
6,47,Undirected,1,0
32,47,Undirected,4,0
41,47,Undirected,1,0
40,47,Undirected,1,0
8,57,Undirected,1,0
25,57,Undirected,2,0
6,57,Undirected,1,0
10,57,Undirected,2,0
32,57,Undirected,2,0
14,57,Undirected,3,0
41,57,Undirected,1,0
40,57,Undirected,1,0
18,57,Undirected,1,0
6,29,Undirected,3,0
6,41,Undirected,2,0
6,40,Undirected,3,0
32,39,Undirected,8,0
18,39,Undirected,1,0
1,63,Undirected,1,0
4,61,Undirected,9,0
4,63,Undirected,1,0
3,63,Undirected,1,0
2,42,Undirected,7,0
2,63,Undirected,1,0
36,61,Undirected,2,0
36,42,Undirected,3,0
36,63,Undirected,1,0.477121254719662
31,36,Undirected,3,0
20,36,Undirected,1,0
44,61,Undirected,5,0
24,61,Undirected,3,0
30,61,Undirected,2,0
42,61,Undirected,3,0
61,63,Undirected,1,0.6232492903979
39,61,Undirected,4,0
38,61,Undirected,6,0.197280558125619
21,61,Undirected,2,0
20,61,Undirected,5,0.243038048686294
33,61,Undirected,1,0
7,63,Undirected,1,0
9,42,Undirected,5,0
9,63,Undirected,1,0
42,44,Undirected,7,0
44,63,Undirected,1,0
31,44,Undirected,2,0
24,63,Undirected,1,0.477121254719662
30,42,Undirected,3,0
30,63,Undirected,1,0.419129307741976
10,63,Undirected,1,0
13,42,Undirected,7,0.235351220020003
13,63,Undirected,1,0.344495689445071
42,63,Undirected,1,0.669006780958576
31,42,Undirected,2,0
21,42,Undirected,6,0
20,42,Undirected,4,0
12,63,Undirected,1,0
31,63,Undirected,1,0.845098040014257
39,63,Undirected,1,0.447158031342219
38,63,Undirected,1,0.419129307741976
21,63,Undirected,1,0
20,63,Undirected,1,0.544068044350276
33,63,Undirected,1,1.02118929906994
23,63,Undirected,1,0.322219294733919
31,39,Undirected,3,0
31,38,Undirected,1,0
21,31,Undirected,4,0
42,47,Undirected,2,0
8,42,Undirected,3,0
37,42,Undirected,4,0
32,42,Undirected,5,0
14,42,Undirected,4,0
1,64,Undirected,9,0
1,65,Undirected,3,0
1,66,Undirected,1,0
3,64,Undirected,8,0
3,65,Undirected,3,0
3,66,Undirected,1,0
2,64,Undirected,8,0
2,65,Undirected,3,0
2,66,Undirected,1,0
4,64,Undirected,9,0
4,65,Undirected,3,0
4,66,Undirected,1,0
61,64,Undirected,5,0.367976785294594
25,64,Undirected,3,0
7,64,Undirected,6,0
32,64,Undirected,6,0
30,64,Undirected,3,0
13,64,Undirected,3,0
12,64,Undirected,9,0
10,64,Undirected,8,0
64,65,Undirected,2,0.492915521902894
38,64,Undirected,5,0
29,64,Undirected,3,0
64,66,Undirected,1,0.669006780958576
17,64,Undirected,7,0
25,61,Undirected,5,0
61,65,Undirected,1,0
29,61,Undirected,3,0
61,66,Undirected,1,0.6232492903979
17,61,Undirected,7,0
25,65,Undirected,1,0
25,66,Undirected,1,0.419129307741976
7,65,Undirected,2,0
7,66,Undirected,1,0
32,65,Undirected,3,0
32,66,Undirected,1,0
30,65,Undirected,1,0
30,66,Undirected,1,0.419129307741976
13,65,Undirected,1,0
13,66,Undirected,1,0.344495689445071
12,65,Undirected,3,0
12,66,Undirected,1,0
10,65,Undirected,2,0
10,66,Undirected,1,0
38,65,Undirected,2,0
29,65,Undirected,1,0
65,66,Undirected,1,1.14612803567824
17,65,Undirected,3,0
38,66,Undirected,1,0.419129307741976
29,66,Undirected,1,0.544068044350276
17,66,Undirected,1,0
4,48,Undirected,6,0
4,58,Undirected,5,0
5,48,Undirected,3,0
5,58,Undirected,1,0
5,53,Undirected,1,0
5,52,Undirected,2,0
8,58,Undirected,3,0
8,52,Undirected,3,0
24,41,Undirected,2,0
24,48,Undirected,3,0
24,58,Undirected,1,0
24,53,Undirected,1,0
44,58,Undirected,3,0
44,52,Undirected,4,0
13,41,Undirected,3,0
41,48,Undirected,1,0
41,58,Undirected,1,0
41,52,Undirected,1,0
38,48,Undirected,2,0
38,53,Undirected,1,0
38,52,Undirected,1,0
32,48,Undirected,5,0
32,58,Undirected,5,0
32,52,Undirected,2,0
13,58,Undirected,1,0
13,53,Undirected,1,0
14,58,Undirected,3,0
10,58,Undirected,4,0
48,55,Undirected,3,0.419129307741976
55,58,Undirected,1,0
52,55,Undirected,2,0.447158031342219
20,55,Undirected,1,0
48,58,Undirected,1,0
48,53,Undirected,1,0
48,52,Undirected,4,0.6232492903979
20,48,Undirected,2,0
53,58,Undirected,1,0.367976785294594
52,58,Undirected,1,0
20,58,Undirected,2,0
52,53,Undirected,1,0.447158031342219
20,53,Undirected,1,0
20,52,Undirected,1,0
17,52,Undirected,4,0
19,47,Undirected,1,0
47,51,Undirected,1,0.367976785294594
22,47,Undirected,1,0
47,52,Undirected,1,0
23,47,Undirected,1,0
8,51,Undirected,1,0
19,29,Undirected,3,0
19,48,Undirected,4,0
48,51,Undirected,1,0
22,48,Undirected,1,0
23,48,Undirected,2,0
19,51,Undirected,1,0
19,52,Undirected,3,0
23,52,Undirected,1,0
1,67,Undirected,6,0
4,67,Undirected,6,0
2,67,Undirected,5,0
2,43,Undirected,3,0
3,67,Undirected,6,0
36,67,Undirected,2,0
37,67,Undirected,2,0
37,43,Undirected,2,0
31,37,Undirected,1,0
7,67,Undirected,4,0
9,67,Undirected,4,0
9,43,Undirected,2,0
25,67,Undirected,4,0.243038048686294
26,67,Undirected,5,0
8,67,Undirected,3,0
8,43,Undirected,2,0
8,31,Undirected,3,0
10,67,Undirected,4,0
11,67,Undirected,4,0
39,67,Undirected,3,0
12,67,Undirected,6,0
43,67,Undirected,2,0.447158031342219
31,67,Undirected,2,0.367976785294594
19,67,Undirected,2,0
21,67,Undirected,2,0
17,67,Undirected,4,0
31,43,Undirected,2,0.447158031342219
19,43,Undirected,2,0
19,31,Undirected,1,0
1,68,Undirected,2,0
4,68,Undirected,2,0
26,64,Undirected,5,0
57,64,Undirected,2,0.367976785294594
11,64,Undirected,3,0
64,67,Undirected,4,0.492915521902894
64,68,Undirected,2,0.669006780958576
14,64,Undirected,3,0
35,64,Undirected,1,0
2,68,Undirected,2,0
3,68,Undirected,2,0
25,68,Undirected,1,0
26,68,Undirected,1,0
57,67,Undirected,1,0
57,68,Undirected,2,1.02118929906994
35,57,Undirected,1,0
7,68,Undirected,2,0
38,67,Undirected,2,0
38,68,Undirected,2,0.419129307741976
11,68,Undirected,1,0
67,68,Undirected,1,0.544068044350276
14,67,Undirected,2,0
29,67,Undirected,1,0
30,67,Undirected,2,0
35,67,Undirected,1,0
12,68,Undirected,2,0
14,68,Undirected,2,0
29,68,Undirected,2,0.544068044350276
30,68,Undirected,1,0
35,68,Undirected,1,0.477121254719662
36,58,Undirected,1,0
26,61,Undirected,2,0
61,67,Undirected,3,0.322219294733919
58,61,Undirected,3,0.322219294733919
19,61,Undirected,4,0
25,58,Undirected,2,0
44,67,Undirected,2,0
32,67,Undirected,4,0
58,67,Undirected,3,0.544068044350276
23,67,Undirected,3,0
19,58,Undirected,1,0
23,58,Undirected,2,0
36,64,Undirected,1,0
27,36,Undirected,1,0
36,45,Undirected,3,0
44,64,Undirected,5,0
9,64,Undirected,4,0
24,64,Undirected,3,0
37,64,Undirected,2,0
27,64,Undirected,1,0
42,64,Undirected,3,0
54,64,Undirected,3,0.367976785294594
41,64,Undirected,1,0
45,64,Undirected,1,0
18,64,Undirected,1,0
21,64,Undirected,3,0
24,54,Undirected,2,0
37,45,Undirected,3,0
27,42,Undirected,1,0
27,54,Undirected,1,0.367976785294594
27,45,Undirected,1,0.301029995663981
18,27,Undirected,1,0
10,54,Undirected,4,0
13,54,Undirected,1,0
42,54,Undirected,2,0
41,42,Undirected,2,0
42,45,Undirected,1,0
18,42,Undirected,1,0
41,54,Undirected,1,0
45,54,Undirected,1,0
18,54,Undirected,2,0
41,45,Undirected,1,0
18,45,Undirected,1,0
21,45,Undirected,5,0
1,69,Undirected,4,0
1,70,Undirected,1,0
4,69,Undirected,4,0
4,70,Undirected,1,0
2,69,Undirected,4,0
2,70,Undirected,1,0
3,69,Undirected,3,0
3,70,Undirected,1,0
5,69,Undirected,3,0
5,65,Undirected,1,0
5,70,Undirected,1,0.344495689445071
44,69,Undirected,2,0
44,65,Undirected,2,0
44,70,Undirected,1,0
9,69,Undirected,2,0
9,65,Undirected,2,0
9,70,Undirected,1,0
26,69,Undirected,2,0
26,65,Undirected,2,0
26,70,Undirected,1,0
24,69,Undirected,2,0
24,65,Undirected,1,0
16,24,Undirected,1,0
24,70,Undirected,1,0.477121254719662
38,69,Undirected,2,0
11,69,Undirected,1,0
14,69,Undirected,2,0
32,69,Undirected,3,0
45,69,Undirected,1,0
48,69,Undirected,1,0
65,69,Undirected,1,0.544068044350276
12,69,Undirected,4,0
17,69,Undirected,4,0
19,69,Undirected,3,0.267861632411327
21,69,Undirected,1,0
16,69,Undirected,1,0
69,70,Undirected,1,1.02118929906994
38,45,Undirected,2,0
16,38,Undirected,2,0
38,70,Undirected,1,0.419129307741976
11,48,Undirected,4,0
11,65,Undirected,2,0
11,70,Undirected,1,0.280826609575694
14,65,Undirected,2,0
14,70,Undirected,1,0
32,70,Undirected,1,0
45,48,Undirected,3,0.352182518111362
45,65,Undirected,1,0.301029995663981
16,45,Undirected,1,0
45,70,Undirected,1,0.778151250383644
48,65,Undirected,1,0
48,70,Undirected,1,0.720159303405957
19,65,Undirected,1,0
21,65,Undirected,2,0
16,65,Undirected,1,0
65,70,Undirected,1,1.14612803567824
12,70,Undirected,1,0
17,70,Undirected,1,0
19,70,Undirected,1,0.392800369019627
21,70,Undirected,1,0
16,70,Undirected,1,0.720159303405957
39,64,Undirected,3,0
58,64,Undirected,3,0.367976785294594
20,64,Undirected,3,0
44,57,Undirected,1,0
44,68,Undirected,1,0
57,61,Undirected,1,0
20,57,Undirected,1,0
61,68,Undirected,1,0.322219294733919
10,68,Undirected,1,0
32,68,Undirected,1,0
39,68,Undirected,1,0
58,68,Undirected,1,0.544068044350276
17,68,Undirected,1,0
20,68,Undirected,1,0
24,47,Undirected,1,0
20,47,Undirected,1,0
39,48,Undirected,1,0
42,48,Undirected,2,0
30,48,Undirected,4,0
8,64,Undirected,2,0
31,64,Undirected,1,0
43,64,Undirected,1,0
23,64,Undirected,3,0
8,61,Undirected,3,0
43,61,Undirected,1,0
31,58,Undirected,1,0
43,58,Undirected,1,0
1,71,Undirected,2,0
4,71,Undirected,2,0
5,71,Undirected,1,0
5,54,Undirected,2,0
2,71,Undirected,2,0
3,71,Undirected,2,0
9,71,Undirected,2,0
7,71,Undirected,2,0
25,71,Undirected,1,0
25,54,Undirected,1,0
16,25,Undirected,1,0
37,61,Undirected,1,0
6,61,Undirected,1,0
61,71,Undirected,1,0.322219294733919
54,61,Undirected,2,0
18,61,Undirected,2,0
37,71,Undirected,1,0
6,71,Undirected,1,0.419129307741976
6,54,Undirected,1,0
8,71,Undirected,2,0.322219294733919
29,71,Undirected,1,0
54,71,Undirected,1,0.544068044350276
10,71,Undirected,1,0
38,71,Undirected,1,0
32,71,Undirected,2,0
12,71,Undirected,2,0
19,71,Undirected,1,0
20,71,Undirected,1,0
18,71,Undirected,1,0.322219294733919
17,71,Undirected,2,0
16,71,Undirected,2,0.720159303405957
23,71,Undirected,2,0.322219294733919
32,54,Undirected,2,0
19,54,Undirected,2,0
20,54,Undirected,2,0
23,54,Undirected,2,0
36,71,Undirected,1,0
26,71,Undirected,1,0
44,71,Undirected,1,0
35,44,Undirected,3,0
14,71,Undirected,1,0
30,71,Undirected,1,0
13,71,Undirected,1,0
48,71,Undirected,1,0.419129307741976
31,71,Undirected,1,0.544068044350276
11,71,Undirected,1,0
55,71,Undirected,1,0.544068044350276
42,71,Undirected,1,0.367976785294594
21,71,Undirected,1,0
35,71,Undirected,1,0.477121254719662
31,48,Undirected,1,0
35,48,Undirected,3,0.352182518111362
31,55,Undirected,1,0
42,55,Undirected,1,0
16,55,Undirected,1,0
23,55,Undirected,1,0
35,55,Undirected,2,0.301029995663981
16,42,Undirected,2,0
35,42,Undirected,1,0
16,35,Undirected,1,0
5,64,Undirected,2,0
22,64,Undirected,1,0
5,67,Undirected,1,0
24,67,Undirected,1,0
42,67,Undirected,1,0
13,67,Undirected,1,0
20,67,Undirected,1,0
22,67,Undirected,1,0
61,69,Undirected,2,0.322219294733919
55,61,Undirected,1,0
40,61,Undirected,1,0
7,69,Undirected,1,0
8,69,Undirected,2,0
25,69,Undirected,1,0
10,69,Undirected,3,0
55,69,Undirected,1,0
40,69,Undirected,1,0
18,69,Undirected,1,0
40,55,Undirected,2,0
1,72,Undirected,2,0
1,73,Undirected,1,0
4,72,Undirected,2,0
4,73,Undirected,1,0
64,72,Undirected,2,0.669006780958576
64,73,Undirected,1,0.669006780958576
2,72,Undirected,2,0
2,73,Undirected,1,0
3,72,Undirected,1,0
3,73,Undirected,1,0
44,72,Undirected,2,0
44,73,Undirected,1,0
7,72,Undirected,1,0
7,73,Undirected,1,0
9,72,Undirected,1,0
9,73,Undirected,1,0
26,72,Undirected,1,0
26,73,Undirected,1,0
10,72,Undirected,2,0
10,73,Undirected,1,0
11,72,Undirected,1,0
11,73,Undirected,1,0.280826609575694
12,72,Undirected,2,0
12,73,Undirected,1,0
14,72,Undirected,1,0
14,73,Undirected,1,0
32,72,Undirected,1,0
32,73,Undirected,1,0
39,65,Undirected,1,0
39,72,Undirected,1,0
39,73,Undirected,1,0.447158031342219
65,72,Undirected,1,0.845098040014257
65,73,Undirected,1,1.14612803567824
17,72,Undirected,2,0
21,72,Undirected,1,0
72,73,Undirected,1,1.32221929473392
17,73,Undirected,1,0
21,73,Undirected,1,0
37,52,Undirected,2,0
30,52,Undirected,2,0
11,52,Undirected,2,0
45,55,Undirected,1,0
45,52,Undirected,2,0.380211241711606
35,45,Undirected,2,0
40,48,Undirected,2,0
19,35,Undirected,2,0
2,46,Undirected,1,0
36,46,Undirected,1,0
37,46,Undirected,1,0
8,45,Undirected,2,0
8,46,Undirected,1,0
30,46,Undirected,1,0
46,48,Undirected,1,0.419129307741976
21,46,Undirected,1,0
46,52,Undirected,1,0.6232492903979
35,46,Undirected,1,0.477121254719662
6,36,Undirected,1,0
1,74,Undirected,1,0
3,74,Undirected,1,0
5,74,Undirected,1,0.344495689445071
4,74,Undirected,1,0
2,74,Undirected,1,0
7,74,Undirected,1,0
26,74,Undirected,1,0
37,74,Undirected,1,0.419129307741976
22,37,Undirected,1,0
6,74,Undirected,1,0.720159303405957
14,74,Undirected,1,0
32,74,Undirected,1,0
42,74,Undirected,1,0.669006780958576
13,74,Undirected,1,0.344495689445071
10,74,Undirected,1,0
43,74,Undirected,1,0.924279286061882
41,74,Undirected,1,0.720159303405957
17,74,Undirected,1,0
19,74,Undirected,1,0.392800369019627
21,74,Undirected,1,0
22,74,Undirected,1,0.669006780958576
16,74,Undirected,1,0.720159303405957
23,74,Undirected,1,0.322219294733919
59,74,Undirected,1,1.02118929906994
6,42,Undirected,1,0
6,43,Undirected,1,0
6,59,Undirected,1,0
19,42,Undirected,2,0
42,59,Undirected,2,0.367976785294594
13,43,Undirected,1,0
16,43,Undirected,1,0
43,59,Undirected,1,0.322219294733919
22,41,Undirected,1,0
16,41,Undirected,1,0
19,59,Undirected,2,0
64,69,Undirected,2,0.367976785294594
19,64,Undirected,1,0
60,64,Undirected,1,0.367976785294594
59,64,Undirected,1,0
5,72,Undirected,1,0
5,60,Undirected,1,0
61,72,Undirected,1,0.322219294733919
60,61,Undirected,1,0.322219294733919
24,72,Undirected,1,0
24,60,Undirected,1,0
24,59,Undirected,1,0
69,72,Undirected,1,0.720159303405957
42,72,Undirected,1,0.367976785294594
38,72,Undirected,1,0
54,72,Undirected,1,0.544068044350276
20,72,Undirected,1,0
19,72,Undirected,1,0
23,72,Undirected,1,0
60,72,Undirected,1,1.02118929906994
59,72,Undirected,1,0.720159303405957
42,69,Undirected,1,0
54,69,Undirected,2,0.544068044350276
20,69,Undirected,1,0
23,69,Undirected,1,0
60,69,Undirected,1,0.720159303405957
59,69,Undirected,1,0.419129307741976
42,60,Undirected,1,0.367976785294594
38,60,Undirected,1,0
54,60,Undirected,1,0.544068044350276
54,59,Undirected,1,0
20,60,Undirected,1,0
23,60,Undirected,1,0
59,60,Undirected,1,0.720159303405957
37,69,Undirected,1,0
54,67,Undirected,1,0
67,69,Undirected,1,0
58,69,Undirected,1,0
30,69,Undirected,1,0
